age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
17,5,211870,5,5,9,2,1,1,0,0,6,40,0
22,5,281432,10,5,7,4,1,1,0,0,30,40,0
27,5,161155,6,5,9,2,1,1,0,0,40,40,0
23,5,197904,9,5,9,5,1,0,0,0,35,40,0
33,5,111746,12,3,4,1,1,1,0,0,45,33,0
43,7,170721,10,3,4,1,1,1,0,0,20,40,0
28,8,70100,13,5,11,2,1,1,0,0,20,40,0
41,5,193626,9,4,4,5,1,0,0,0,40,40,0
52,1,271749,8,5,1,3,0,1,594,0,40,40,0
25,5,189775,10,4,2,4,0,0,0,0,20,40,0
63,1,401531,2,3,1,1,1,1,0,0,35,40,0
59,3,286967,9,3,15,1,1,1,0,0,45,40,0
45,3,164427,13,1,11,5,1,0,0,0,40,40,0
38,5,91039,13,3,13,1,1,1,15024,0,60,40,1
40,5,347934,9,5,9,2,1,0,0,0,35,40,0
46,2,371373,9,1,2,2,1,1,0,0,40,40,0
35,5,32220,12,5,5,2,1,0,0,0,60,40,0
34,5,187251,9,1,11,5,1,0,0,0,25,40,0
33,5,178107,13,5,4,4,1,1,0,0,20,40,0
41,5,343121,9,1,2,5,1,0,0,0,36,40,0
20,5,262749,10,5,8,4,1,1,0,0,40,40,0
23,5,403107,3,5,9,4,1,1,0,0,40,9,0
26,5,64293,10,5,11,2,1,0,0,0,35,40,0
72,1,303588,9,3,1,1,1,1,0,0,20,40,0
23,3,324960,9,5,6,2,1,1,0,0,40,32,0
62,3,114060,9,3,15,1,1,1,0,0,40,40,0
52,5,48925,10,3,2,1,1,1,0,0,40,40,0
58,5,180980,10,1,9,5,1,0,0,0,42,11,0
25,5,181054,13,5,13,2,1,0,0,0,40,40,0
24,5,388093,13,5,5,2,0,1,0,0,40,40,0
19,5,249609,10,5,12,4,1,1,0,0,8,40,0
43,5,112131,10,3,5,1,1,1,0,0,40,40,0
47,3,543162,9,6,2,5,0,0,0,0,40,40,0
39,5,91996,9,1,9,5,1,0,0,0,40,40,0
49,5,141944,11,4,7,5,1,1,0,1380,42,40,0
53,1,251804,3,7,1,5,0,0,0,0,30,40,0
32,5,37070,11,5,4,2,1,1,0,0,45,40,0
34,5,337587,10,3,11,1,1,1,0,0,50,40,1
28,5,189346,9,1,4,2,1,1,0,0,45,40,0
57,1,222216,11,7,1,5,1,0,0,0,38,40,0
25,5,267044,10,5,2,2,0,0,0,0,20,40,0
20,1,214635,10,5,1,4,1,1,0,0,24,40,0
21,1,204226,10,5,1,5,1,0,0,0,35,40,0
34,5,108116,13,3,11,1,1,1,0,0,50,40,1
38,6,99146,13,3,5,1,1,1,15024,0,80,40,1
50,5,196232,9,3,5,1,1,1,7688,0,50,40,1
24,3,248344,10,1,7,2,0,1,0,0,50,40,0
37,3,186035,10,3,14,1,1,1,0,0,45,40,1
44,5,177905,10,1,8,5,1,1,0,0,58,40,1
28,5,85812,10,3,13,6,1,0,0,0,40,40,0
42,5,221172,13,3,5,1,1,1,0,0,40,40,1
74,5,99183,10,1,2,2,1,0,0,0,9,40,0
38,7,190387,9,3,4,1,1,1,0,0,50,40,0
44,7,202692,14,3,11,1,1,1,0,0,40,40,0
44,5,109339,7,1,8,5,0,0,0,0,46,34,0
26,5,108658,9,5,8,2,1,1,0,0,40,40,0
36,5,197202,9,3,9,1,0,1,0,0,40,40,0
41,5,101739,12,3,5,6,1,0,0,0,50,40,1
67,5,231559,15,3,11,1,1,1,20051,0,48,40,1
39,3,207853,8,3,14,1,1,1,0,0,50,40,0
57,5,190942,2,7,10,2,0,0,0,0,30,40,0
29,5,102345,11,6,4,2,1,1,0,0,40,40,0
31,6,41493,13,5,6,2,1,0,0,0,45,40,0
34,1,190027,9,5,1,5,0,0,0,0,40,40,0
44,5,210525,10,3,15,1,1,1,0,0,40,40,0
29,5,133937,16,5,11,4,1,1,0,0,40,40,0
30,5,237903,10,5,7,5,1,0,0,0,40,40,0
27,5,163862,9,5,15,2,1,1,0,0,40,40,0
27,5,201872,10,3,13,1,1,1,0,0,50,40,0
32,5,84179,9,5,7,2,1,0,0,0,45,40,0
58,5,51662,6,3,9,6,1,0,0,0,8,40,0
35,3,233327,10,3,12,1,1,1,0,0,40,40,0
21,5,259510,9,5,7,4,1,1,0,0,36,40,0
28,5,184831,10,5,4,5,1,1,0,0,40,40,0
46,7,245724,10,1,5,2,1,1,0,0,50,40,0
36,7,27053,9,6,9,5,1,0,0,0,40,40,0
72,5,205343,7,7,2,5,1,0,0,0,40,40,0
35,5,229328,9,3,8,6,0,0,0,0,40,40,0
33,2,319560,11,1,4,5,0,0,0,0,40,40,1
69,5,136218,7,5,8,2,1,0,0,0,40,40,0
35,5,54576,9,3,8,1,1,1,0,0,40,40,0
31,5,323069,9,6,2,5,1,0,0,0,20,1,0
34,5,148291,9,3,14,6,1,0,0,0,32,40,0
30,5,152453,7,3,9,1,1,1,0,0,40,27,0
28,5,114053,13,5,15,2,1,1,0,0,55,40,0
54,5,212960,13,3,13,1,1,1,0,0,35,40,1
47,5,264052,10,3,11,1,1,1,0,0,50,40,1
24,5,82804,9,5,7,5,0,0,0,0,40,40,0
52,7,334273,13,3,11,1,1,1,0,0,60,40,1
20,5,27337,9,5,7,4,0,1,0,0,48,40,0
43,6,188436,14,3,5,1,1,1,5013,0,45,40,0
45,5,433665,4,6,9,5,1,0,0,0,40,27,0
29,7,110663,9,6,4,2,1,1,0,0,35,40,0
47,5,87490,14,1,5,5,1,1,0,0,42,40,0
24,5,354351,9,5,4,4,1,1,0,0,40,40,0
51,5,95469,9,3,11,1,1,1,0,0,40,40,0
17,5,242718,7,5,13,4,1,1,0,0,12,40,0
37,5,22463,11,3,4,1,1,1,0,1977,40,40,1
27,5,158156,16,5,11,2,1,0,0,0,70,40,0
29,5,350162,13,3,5,6,1,1,0,0,40,40,1
18,1,165532,8,5,1,4,1,1,0,0,25,40,0
36,7,28738,12,1,13,5,1,0,0,0,35,40,0
58,3,283635,13,5,11,2,1,0,0,0,40,40,0
26,7,86646,10,3,4,1,1,1,0,0,45,40,0
65,1,195733,10,3,1,1,1,1,0,0,30,40,1
57,5,69884,9,3,13,1,1,1,0,0,40,40,1
59,5,199713,9,3,4,1,1,1,0,0,40,40,0
27,5,181659,9,3,8,1,1,1,0,0,40,40,0
31,7,340939,13,5,14,2,1,1,0,0,40,40,0
21,5,197747,10,5,13,4,1,0,0,0,24,40,0
29,5,34292,10,5,2,2,1,1,0,0,60,40,0
18,5,156764,7,5,9,4,1,1,0,0,40,40,0
52,5,25826,6,3,4,1,1,1,0,1887,47,40,1
57,6,103948,13,1,11,2,1,1,0,0,80,40,0
42,1,137390,9,3,1,1,1,1,0,0,40,40,0
55,1,105138,9,3,1,6,0,0,0,0,40,40,0
60,5,39352,4,5,15,2,1,1,0,0,48,40,1
31,5,168387,13,3,11,1,1,1,7688,0,40,3,1
23,5,117789,13,5,2,4,1,0,0,0,40,40,0
27,5,267147,9,5,13,4,1,1,0,0,40,40,0
23,1,99399,10,5,1,5,0,0,0,0,25,40,0
42,7,214242,15,3,11,1,1,1,0,1902,50,40,1
25,5,200408,10,5,14,2,1,1,2174,0,40,40,0
49,5,136455,13,5,11,2,1,0,0,0,45,40,0
32,5,239824,13,5,14,2,1,1,0,0,40,40,0
19,5,217039,10,5,2,4,1,1,0,0,28,40,0
60,5,51290,4,1,9,2,1,0,0,0,40,40,0
42,3,175674,5,3,9,1,1,1,0,0,40,40,0
35,7,194404,12,5,6,2,1,1,0,0,40,40,0
48,5,45612,9,5,2,5,0,0,0,0,37,40,0
51,5,410114,14,3,4,1,1,1,0,0,40,40,1
29,5,182521,9,5,4,2,0,1,0,0,40,40,0
36,3,339772,9,6,5,2,0,1,0,0,40,40,0
17,5,169658,6,5,9,4,1,0,0,0,21,40,0
52,5,200853,14,1,11,2,1,0,6849,0,60,40,0
24,5,247564,9,5,4,2,1,1,0,0,40,40,0
24,5,249909,9,3,7,1,1,1,0,0,50,40,0
26,3,208122,13,5,11,4,1,1,1055,0,40,40,0
27,5,109881,13,5,9,4,1,0,0,0,20,40,0
39,5,207824,9,5,7,4,1,1,0,0,60,40,0
30,5,369027,9,3,15,1,0,1,0,0,45,40,0
50,7,114117,9,3,5,1,1,1,0,0,32,40,0
52,6,51048,13,3,13,1,1,1,0,0,55,40,0
46,5,102388,15,3,11,1,1,1,15024,0,45,40,1
23,5,190483,13,5,13,4,1,0,0,0,20,40,0
45,5,462440,7,7,9,2,0,0,0,0,20,40,0
65,5,109351,5,7,10,5,0,0,0,0,24,40,0
29,5,34383,11,3,15,1,1,1,0,0,55,40,0
47,5,241832,5,4,7,5,1,1,0,0,40,9,0
30,5,124187,9,5,6,4,0,1,0,0,60,40,0
34,5,153614,9,3,13,1,1,1,0,0,45,40,1
38,7,267556,9,3,13,1,1,1,0,0,64,40,0
33,5,205469,10,3,5,1,1,1,0,0,40,40,1
49,5,268090,13,3,13,1,1,1,0,0,26,40,1
47,7,165039,10,5,9,5,0,0,0,0,40,40,0
49,3,120451,6,6,9,5,0,0,0,0,40,40,0
43,5,154374,10,3,4,1,1,1,15024,0,60,40,1
30,5,103649,13,3,2,6,0,0,0,0,40,40,1
58,7,35723,9,3,4,1,1,1,0,0,60,40,0
19,5,262601,9,5,9,4,1,0,0,0,14,40,0
21,5,226181,13,5,7,2,1,1,0,0,40,40,0
33,5,175697,13,3,5,1,1,1,15024,0,60,40,1
47,6,248145,3,3,15,1,1,1,0,0,50,6,0
52,7,289436,16,3,11,1,1,1,0,0,60,40,1
26,5,75654,9,1,4,2,1,1,0,0,55,40,0
60,5,199378,9,3,4,1,1,1,0,0,40,40,0
21,5,160968,10,5,7,4,1,1,0,0,40,40,0
36,5,188563,10,3,13,1,1,1,5178,0,50,40,1
31,5,55849,10,3,4,1,1,1,0,0,45,40,0
50,6,195322,16,6,11,2,1,1,0,0,40,40,1
31,3,402089,9,1,2,5,1,0,0,0,40,40,0
71,5,78277,9,3,4,1,1,1,0,0,15,40,0
58,1,158611,9,3,1,1,1,1,0,0,50,40,0
30,8,169496,13,3,14,1,1,1,0,0,40,40,1
20,5,130959,10,5,9,4,1,1,0,0,20,40,0
24,5,556660,9,5,5,3,1,1,4101,0,50,40,0
35,5,292472,16,3,11,1,0,1,0,0,40,37,1
38,8,143774,10,6,5,2,1,0,0,0,45,40,0
27,5,288341,9,5,8,4,1,0,0,0,32,40,0
29,8,71592,10,5,2,5,0,0,0,0,40,31,0
70,1,167358,5,7,1,5,1,0,1111,0,15,40,0
34,5,106742,9,3,4,1,1,1,0,0,45,40,0
44,5,219288,4,3,4,1,1,1,0,0,35,40,0
43,5,174524,9,3,8,1,1,1,0,0,40,40,1
44,7,335183,8,3,7,1,0,1,0,0,40,40,1
35,5,261293,14,5,13,2,1,1,0,0,60,40,0
27,5,111900,10,5,11,2,1,1,0,0,40,40,0
43,3,194360,14,5,11,2,1,1,0,0,38,40,0
20,5,81145,10,5,13,2,1,0,0,0,25,40,0
42,5,341204,12,1,11,5,1,0,8614,0,40,40,1
27,8,249362,10,3,15,1,1,1,3411,0,40,40,0
42,5,247019,9,3,4,1,0,1,0,0,40,40,1
20,1,114746,7,4,1,4,0,0,0,1762,40,36,0
24,5,172146,5,5,8,2,1,1,0,1721,40,40,0
48,2,110457,10,1,5,2,1,1,0,0,40,40,0
17,1,80077,7,5,1,4,1,0,0,0,20,40,0
17,7,368700,7,5,6,4,1,1,0,0,10,40,0
33,5,182556,13,3,5,1,1,1,0,0,40,40,1
50,6,219420,9,3,13,1,1,1,0,0,50,40,1
22,5,240817,9,5,13,4,1,0,2597,0,40,40,0
17,5,102726,8,5,9,4,1,1,0,0,16,40,0
32,5,226267,10,3,2,1,1,1,0,0,40,27,0
31,5,125457,9,5,4,2,1,1,0,0,45,40,0
58,7,204021,9,7,5,2,1,1,0,0,50,40,0
29,3,92262,9,5,12,4,1,1,0,0,48,40,0
37,5,161141,11,3,4,1,1,1,0,0,40,33,1
34,7,190290,9,3,4,1,1,1,0,0,40,40,1
23,3,430828,10,6,5,5,0,1,0,0,40,40,0
18,8,59342,7,5,2,4,1,0,0,0,5,40,0
34,5,136721,9,1,5,2,1,0,0,0,40,40,0
66,1,149422,4,5,1,2,1,1,0,0,4,40,0
45,3,86644,13,3,11,6,1,0,0,0,55,40,0
41,5,195124,14,5,5,2,1,1,0,0,35,7,0
26,5,167350,9,5,9,3,1,1,0,0,30,40,0
54,3,113000,10,3,6,1,1,1,0,0,40,40,0
24,5,140027,10,5,8,4,0,0,0,0,45,40,0
42,5,262425,10,3,11,1,1,1,0,0,50,40,0
20,5,316702,10,5,11,4,1,1,0,0,20,40,0
23,8,335453,13,5,14,2,1,0,0,0,20,40,0
25,1,202480,12,5,1,3,1,1,0,0,45,40,0
35,5,203628,14,5,11,2,1,1,0,0,60,40,1
31,5,118710,14,3,14,1,1,1,0,1902,40,40,1
30,5,189620,13,5,11,4,1,0,0,0,40,32,0
19,5,475028,9,5,13,4,1,0,0,0,20,40,0
36,3,110866,13,5,11,2,1,1,0,0,50,40,0
31,5,243605,13,7,13,5,1,0,0,1380,40,6,0
21,5,163870,10,5,7,4,1,1,0,0,30,40,0
31,7,80145,10,3,4,1,1,1,0,0,40,40,0
46,5,295566,16,1,11,5,1,0,25236,0,65,40,1
44,5,63042,13,1,5,4,1,0,0,0,50,40,1
40,5,229148,8,3,9,1,0,1,0,0,40,24,0
45,5,242552,10,5,13,2,0,1,0,0,40,40,0
60,5,177665,9,3,4,1,1,1,0,0,35,40,0
18,5,208103,7,5,9,3,1,1,0,0,25,40,0
28,5,296450,13,3,11,1,1,1,0,0,40,40,0
36,5,70282,10,1,2,5,0,0,0,0,40,40,0
36,5,271767,13,6,11,2,1,1,0,0,40,1,0
40,5,144995,11,3,14,1,1,1,4386,0,40,40,0
36,3,382635,13,1,2,5,1,0,0,0,35,17,0
31,5,295697,9,6,9,5,0,0,0,0,40,40,0
33,5,194141,9,3,8,1,1,1,0,0,40,40,0
19,8,378418,9,5,14,4,1,0,0,0,40,40,0
22,5,214399,10,5,13,4,1,0,0,0,15,40,0
34,5,217460,13,3,5,1,1,1,0,0,45,40,1
33,5,182556,9,5,9,2,1,1,0,0,40,40,0
41,5,125831,9,3,4,1,1,1,0,2051,60,40,0
29,5,271328,13,5,11,2,1,1,4650,0,40,40,0
50,3,50459,9,3,5,1,1,1,0,0,42,40,1
42,5,162140,13,3,5,1,1,1,7298,0,45,40,1
43,5,177937,13,5,11,2,1,1,0,0,40,1,1
44,5,111502,9,3,13,6,1,0,0,0,40,40,0
20,5,299047,10,5,9,2,1,0,0,0,20,40,0
31,5,223212,9,3,9,1,1,1,0,0,40,27,0
65,7,118474,7,3,5,1,1,1,9386,0,59,1,1
23,5,352139,10,5,9,2,1,0,0,0,24,40,0
55,5,173093,10,1,2,2,0,0,0,0,40,40,0
26,5,181655,11,3,2,1,1,1,0,2377,45,40,0
25,5,332702,11,5,9,4,1,0,0,0,15,40,0
45,1,51164,10,3,1,6,0,0,0,0,40,40,0
35,5,234901,10,3,4,1,1,1,2407,0,40,40,0
36,5,131414,10,5,13,2,0,0,0,0,36,40,0
43,8,260960,13,3,11,1,1,1,0,0,50,40,0
56,5,156052,9,7,9,5,0,0,594,0,20,40,0
42,5,279914,13,3,14,1,1,1,0,0,40,40,1
19,5,192453,10,5,9,3,1,0,0,0,25,40,0
55,7,200939,9,3,15,1,1,1,0,0,72,40,0
42,5,151408,14,5,5,2,1,0,14084,0,50,40,1
26,5,112847,11,5,14,4,1,1,0,0,40,40,0
17,5,316929,8,5,7,4,1,1,0,0,20,40,0
42,3,126319,13,3,11,6,1,0,0,0,40,40,1
55,5,197422,9,3,15,1,1,1,7688,0,40,40,1
32,5,267736,10,5,2,4,0,0,0,0,40,40,0
29,5,267034,7,5,4,4,0,1,0,0,40,15,0
46,8,193047,13,3,11,1,1,1,0,0,37,40,0
29,8,356089,13,3,5,1,1,1,7688,0,40,40,1
22,5,223515,13,5,11,5,1,1,0,0,20,40,0
58,7,87510,6,3,4,1,1,1,0,0,40,40,0
23,5,145111,9,5,15,5,1,1,0,0,50,40,0
39,5,48093,9,5,7,2,1,1,0,0,40,40,0
27,5,31757,11,5,4,4,1,1,0,0,38,40,0
54,5,285854,9,3,15,1,1,1,0,0,40,40,1
33,3,120064,13,5,11,2,1,0,0,0,45,40,0
46,2,167381,9,3,2,6,1,0,0,0,40,40,1
37,5,103408,9,5,6,2,0,1,0,0,40,40,0
36,5,101460,9,5,9,2,1,0,0,0,18,40,0
59,3,420537,9,3,2,6,1,0,0,0,38,40,1
34,3,119411,9,1,12,5,1,1,0,0,40,33,0
53,6,128272,16,3,5,1,1,1,0,0,70,40,1
51,5,386773,13,5,13,2,1,1,0,0,55,40,1
32,5,283268,6,6,9,5,1,0,0,0,42,40,0
31,8,301526,10,4,9,3,1,1,0,0,40,40,0
22,5,151790,10,3,13,6,1,0,0,0,30,12,0
47,7,106252,13,1,13,2,1,0,0,0,50,40,0
32,5,188557,9,5,8,2,1,1,0,0,40,40,0
26,5,171114,10,5,6,2,1,0,0,0,38,40,0
37,5,327323,3,6,6,2,1,1,0,0,32,14,0
31,5,244147,9,1,4,5,1,1,0,0,55,40,0
37,5,280282,11,3,14,6,1,0,0,0,24,40,1
55,5,116442,9,5,13,2,1,1,0,0,38,40,0
23,3,282579,11,1,14,2,1,1,0,0,56,40,0
36,5,51838,10,1,2,5,1,0,0,0,40,40,0
34,5,73585,14,3,11,1,1,1,0,0,40,1,0
43,5,226902,13,3,13,1,1,1,0,0,50,40,1
54,5,279129,10,5,14,2,1,1,0,0,40,40,0
43,8,146908,10,3,4,1,1,1,0,0,40,1,0
28,5,196690,11,5,8,2,1,0,0,1669,42,40,0
40,5,130760,11,3,5,1,1,1,0,0,50,40,1
41,7,49572,10,3,5,1,1,1,0,0,60,40,0
40,5,237601,13,5,13,2,0,0,0,0,55,40,1
42,5,169628,10,1,2,2,0,0,0,0,38,40,0
61,7,36671,9,3,6,1,1,1,0,2352,50,40,0
18,5,231193,8,5,8,4,1,1,0,0,30,40,0
59,1,192130,9,3,1,1,1,1,0,0,16,40,0
21,1,149704,9,5,1,2,1,0,1055,0,40,40,0
48,5,102102,11,3,14,1,1,1,0,0,50,40,1
41,6,32185,13,3,14,1,1,1,0,0,40,40,0
18,1,196061,10,5,1,4,1,1,0,0,33,40,0
23,5,211046,9,5,13,2,1,0,2463,0,40,40,0
60,5,31577,9,3,15,1,1,1,0,0,60,40,1
22,5,162343,10,5,9,3,0,1,0,0,20,40,0
61,5,128831,9,3,8,1,1,1,0,0,40,40,0
25,5,316688,9,5,8,2,0,1,0,0,40,40,0
46,5,90758,14,5,14,2,1,1,0,0,35,40,1
43,5,274363,13,3,5,1,1,1,0,1902,40,10,1
43,5,154538,12,1,4,2,1,1,0,0,40,40,0
24,5,106085,9,5,9,4,0,1,0,1721,30,40,0
68,7,315859,7,5,6,5,1,1,0,0,20,40,0
31,5,51471,9,1,2,5,1,0,0,0,38,40,0
17,5,193830,7,5,13,4,1,0,0,0,20,40,0
32,5,231043,9,3,4,1,1,1,5178,0,48,40,1
50,1,23780,14,4,1,3,1,1,0,0,40,40,0
33,5,169879,13,3,11,1,1,1,3103,0,47,40,1
64,5,270333,13,3,11,1,1,1,0,0,40,40,1
20,5,138768,9,5,15,4,1,1,0,0,30,40,0
30,5,191571,9,6,9,4,1,0,0,0,36,40,0
22,1,219941,10,5,1,4,0,1,0,0,40,40,0
43,5,94113,10,1,5,2,1,1,0,0,45,40,0
22,5,137510,10,5,2,4,1,1,0,0,40,40,0
17,5,32607,6,5,6,4,1,1,0,0,20,40,0
47,7,93208,9,3,9,6,1,0,0,0,75,23,0
41,5,254440,11,5,11,2,1,0,0,0,60,40,0
56,5,186556,10,3,4,1,1,1,0,0,50,40,1
64,5,169871,9,3,15,1,1,1,0,0,45,40,0
47,5,191277,9,3,15,1,1,1,0,0,50,40,1
48,5,167159,11,5,2,5,1,1,0,0,40,40,0
31,5,171871,14,5,11,2,1,0,0,0,46,40,0
29,5,154411,11,5,14,4,1,1,0,0,40,40,0
30,5,129227,9,7,2,2,1,0,0,0,40,40,0
32,5,110331,9,3,5,1,1,1,0,1672,60,40,0
57,5,34269,9,7,15,5,1,1,0,653,42,40,1
62,5,174355,9,7,9,2,1,0,0,0,40,40,0
39,5,680390,9,6,8,5,1,0,0,0,24,40,0
43,5,233130,10,5,2,2,1,1,0,0,25,40,0
24,6,165474,13,5,13,4,1,1,0,0,40,40,0
42,1,257780,7,3,1,1,1,1,0,0,15,40,0
53,5,194259,10,3,2,6,1,0,4386,0,40,40,1
26,5,280093,10,5,7,4,1,1,0,0,40,40,0
73,7,177387,9,3,5,1,1,1,0,0,40,40,0
72,1,28929,7,7,1,2,1,0,0,0,24,40,0
55,5,105304,9,3,8,1,1,1,0,0,40,40,0
25,5,499233,9,1,2,2,1,1,0,0,40,40,0
41,5,180572,13,1,11,2,1,0,0,0,50,40,1
24,5,321435,13,5,5,2,1,1,0,0,50,40,0
63,5,86108,9,7,6,2,1,1,0,0,6,40,0
17,5,198124,7,5,13,4,1,1,0,0,20,40,0
35,5,135162,10,3,4,1,1,1,0,0,50,40,0
51,5,146813,10,3,11,1,1,1,0,0,40,40,1
62,3,291175,13,7,11,2,1,0,0,0,48,40,0
55,5,387569,9,3,4,1,1,1,4386,0,40,40,1
43,5,102895,10,1,11,2,1,1,0,0,40,40,0
40,3,33274,9,1,9,2,1,0,0,0,50,40,0
37,5,86551,13,3,5,1,1,1,0,0,45,40,1
39,5,138192,13,3,4,1,1,1,0,0,40,40,0
31,5,118966,9,5,4,4,1,1,0,0,18,40,0
61,5,99784,14,7,11,2,1,0,0,0,40,40,1
26,5,90980,11,1,2,2,1,0,0,0,55,40,0
46,7,177407,9,3,13,1,1,1,0,0,50,40,0
26,5,96467,13,5,11,2,1,0,0,0,40,40,0
48,8,327886,16,1,11,4,1,1,0,0,50,40,1
34,5,111567,9,5,15,4,1,1,0,0,40,40,0
34,3,166545,9,5,2,4,1,0,0,0,40,40,0
59,5,142182,9,3,9,1,1,1,0,0,40,40,1
34,5,188798,13,5,11,4,1,0,0,0,40,40,0
49,5,38563,13,5,5,2,1,0,0,0,56,40,1
18,5,216284,7,5,2,4,1,0,0,0,20,40,0
43,5,191547,9,3,6,1,1,1,0,0,40,27,0
48,5,285335,7,3,5,1,1,1,0,0,50,40,0
28,6,142712,10,3,5,1,1,1,0,0,70,40,0
33,5,80945,9,3,8,1,1,1,0,0,40,40,0
24,5,309055,10,5,13,2,1,0,0,0,15,40,0
21,5,62339,6,5,7,2,1,1,0,0,40,40,0
17,5,368700,7,5,13,4,1,1,0,0,28,40,0
39,5,176186,10,3,6,1,1,1,0,0,50,40,1
29,7,266855,13,6,11,4,1,1,0,0,40,40,0
44,5,48087,13,3,5,1,1,1,0,0,40,40,1
24,5,121313,10,5,15,4,1,1,0,0,50,40,0
71,7,143437,14,3,13,1,1,1,10605,0,40,40,1
51,7,160724,13,3,13,1,0,1,0,2415,40,4,1
55,5,282753,3,1,9,5,0,1,0,0,25,40,0
41,5,194636,13,3,5,1,1,1,0,0,60,40,1
23,5,153044,9,5,7,5,0,0,0,0,7,40,0
38,5,411797,11,1,2,5,1,0,0,0,40,40,0
39,5,117683,9,3,15,1,1,1,0,0,40,40,1
19,5,376540,9,5,2,2,1,0,0,0,30,40,0
49,5,72393,5,1,8,2,1,0,0,0,40,40,0
32,5,270335,13,3,2,3,1,1,0,0,40,31,1
27,5,96226,9,3,4,1,1,1,0,0,70,40,0
38,5,95336,13,3,13,1,1,1,0,0,50,40,1
33,5,258498,10,3,4,6,1,0,0,0,60,40,0
63,1,149698,10,3,1,1,1,1,0,0,15,40,0
23,5,205865,13,5,5,4,1,1,0,0,28,40,0
33,6,155781,10,3,4,1,1,1,0,0,60,1,0
54,7,406468,9,3,13,1,0,1,0,0,40,40,0
29,5,177119,11,1,14,2,1,0,2174,0,45,40,0
48,1,144397,10,1,1,5,0,0,0,0,30,40,0
35,7,372525,13,5,5,2,1,1,0,0,40,40,0
28,5,164170,11,3,2,6,0,0,0,0,40,20,0
37,5,183800,13,3,11,1,1,1,7688,0,50,40,1
42,7,177307,15,3,6,1,1,1,0,0,65,40,1
40,5,170108,14,3,11,1,1,1,0,0,40,40,0
47,5,341995,10,1,13,4,1,1,0,0,55,40,0
22,5,226508,13,5,5,4,1,0,0,0,50,40,0
30,5,87418,13,3,5,1,1,1,0,0,45,40,1
28,5,109165,9,3,14,1,1,1,0,0,40,40,0
63,3,28856,4,3,9,1,1,1,0,0,55,40,0
51,7,175897,5,3,4,1,1,1,0,0,20,40,0
22,5,99697,9,5,7,4,1,0,0,0,40,40,0
27,1,90270,12,3,1,4,0,1,0,0,40,40,0
35,5,152375,9,5,13,2,1,1,0,0,45,40,0
46,5,171550,9,1,8,2,1,0,0,0,38,40,0
37,5,211154,10,1,8,2,1,1,0,0,52,40,0
24,5,202570,13,5,11,4,0,1,0,0,15,40,0
37,7,168496,9,1,7,4,1,1,0,0,10,40,0
53,5,68898,10,3,14,1,1,1,0,0,40,40,0
27,5,93235,9,5,13,2,1,1,0,0,30,40,0
38,5,278924,10,1,4,2,1,1,0,0,44,40,0
53,7,311020,6,3,6,1,1,1,0,0,60,40,0
34,5,175878,10,5,4,2,1,1,0,0,40,40,0
23,5,543028,9,5,13,4,0,1,0,0,40,40,0
39,5,202027,13,3,5,1,1,1,15024,0,45,40,1
43,5,158926,14,3,11,6,0,0,0,0,50,36,0
67,6,76860,9,3,5,1,0,1,0,0,40,40,1
81,7,136063,9,3,5,1,1,1,0,0,30,40,0
21,5,186648,10,5,9,4,1,1,0,0,20,40,0
23,5,257509,10,5,13,2,1,1,0,0,25,40,0
25,5,98155,10,5,15,5,1,1,0,0,40,40,0
42,5,274198,3,3,8,6,1,0,0,0,38,27,0
38,5,97083,10,3,2,6,0,0,0,0,40,40,0
64,1,29825,9,3,1,1,1,1,0,0,5,40,0
32,5,262153,9,3,8,1,1,1,0,0,40,40,0
37,5,214738,9,3,8,1,1,1,0,0,40,40,0
51,5,138022,14,3,5,1,1,1,0,0,60,40,1
22,5,91842,10,5,13,2,1,0,0,0,42,40,0
33,5,373662,2,4,10,2,1,0,0,0,40,14,0
42,5,162003,9,1,8,2,1,1,0,0,55,40,0
19,1,52114,10,5,1,4,1,0,0,0,10,40,0
51,3,241843,1,3,9,1,1,1,0,0,40,40,0
23,5,375871,9,3,2,6,1,0,0,0,40,27,0
37,5,186934,7,3,8,1,1,1,3103,0,44,40,1
37,5,176900,9,3,4,1,1,1,0,0,99,40,1
47,5,21906,14,5,11,2,1,0,0,0,25,40,0
41,5,132222,15,3,11,1,1,1,0,2415,40,40,1
33,5,143653,9,3,4,1,1,1,0,0,30,40,0
31,5,111567,13,5,13,2,1,1,0,0,40,40,1
31,5,78602,12,1,9,5,0,0,0,0,40,40,0
35,5,465507,9,3,8,1,0,1,0,0,40,40,0
38,6,196373,9,3,5,1,1,1,0,0,40,40,1
18,5,293227,9,5,9,2,1,0,0,0,45,40,0
20,5,241752,9,3,8,1,1,1,0,0,40,40,0
54,3,166398,10,1,5,5,0,0,0,0,35,40,0
40,5,184682,10,1,2,5,1,0,0,0,40,40,0
36,6,108293,13,3,5,6,1,0,0,1977,45,40,1
43,5,250802,10,1,4,5,1,1,0,0,35,40,0
44,7,325159,10,1,6,5,1,1,0,0,40,40,0
44,8,174675,9,3,11,6,1,0,0,0,40,40,1
43,5,227065,14,3,5,1,1,1,0,0,43,40,1
51,5,269080,4,7,9,5,0,0,0,0,40,40,0
18,5,177722,9,5,9,4,1,0,0,0,20,40,0
